name1,name2,cat_id,name1_clean,name2_clean
کاپشن کوهنوردی دوپوش نورث فیس کد Dark blue ا Gortex Polar North face Jacket Dark blue,Gortex Polar North face Jacket Dark blue,0,کاپشن کوهنوردی دوپوش نورث فیس کد Dark blue ا Gortex Polar North face Jacket Dark blue,Gortex Polar North face Jacket Dark blue
بادگیر بلوز شلوار خزدارجلو باز درجه 1,,0,بادگیر بلوز شلوار خزدارجلو درجه ۱,nan
کاپشن اوری روسی-اروپایی کد 9002,,0,کاپشن اوری روسیاروپایی کد ۹۰۰۲,nan
کاپشن مردانه مدل Bako (زرشکی),,0,کاپشن مردانه مدل Bako زرشکی,nan
کاپشن کوهنوردی دوپوش نورث فیس کد Olive ا North Face double-layered climbing jacke Olive,North Face double-layered climbing jacke Olive,0,کاپشن کوهنوردی دوپوش نورث فیس کد Olive ا North Face doublelayered climbing jacke Olive,North Face doublelayered climbing jacke Olive
کاپشن اسپرت نورث فیس کد C2303,,0,کاپشن اسپرت نورث فیس کد C ۲۳۰۳,nan
کت جین خزدار,,0,کت جین خزدار,nan
کاپشن چرم اسپرت کد C8820,,0,کاپشن چرم اسپرت کد C ۸۸۲۰,nan
پالتو مردانه مدل ماهوت یقه انگلیسی کد TH رنگ کرم,,0,پالتو مردانه مدل ماهوت یقه انگلیسی کد TH رنگ کرم,nan
کاپشن پافر مموری مردانه بدون کلاه,,0,کاپشن پافر مموری مردانه کلاه,nan
کاپشن دوپوش پلاردار The north face مدل 5588A,,0,کاپشن دوپوش پلاردار The north face مدل ۵۵۸۸ A,nan
کاپشن چرم بلند کلاهدار مشکی مردانه دیاس دری مد,,0,کاپشن چرم بلند کلاهدار مشکی مردانه دیاس دری مد,nan
کاپشن شمعی مردانه GANT رنگ خاکستری,,0,کاپشن شمعی مردانه GANT رنگ خاکستری,nan
کاپشن مردانه برند جک اند جونز اصل 12212233,,0,کاپشن مردانه برند جک جونز اصل ۱۲۲۱۲۲۳۳,nan
کاپشن پلار مردانه اسنوهاک کد 7715,,0,کاپشن پلار مردانه اسنوهاک کد ۷۷۱۵,nan
پالتو مردانه کیگیلی اورجینال | 466367,,0,پالتو مردانه کیگیلی اورجینال ۴۶۶۳۶۷,nan
کاپشن پافر شمعی مردانه اسپرت کارن (7 رنگ),,0,کاپشن پافر شمعی مردانه اسپرت کارن ۷ رنگ,nan
کاپشن مردانه برند جک اند جونز اصل 5003051888,,0,کاپشن مردانه برند جک جونز اصل ۵۰۰۳۰۵۱۸۸۸,nan
کاپشن مردانه کلاهدار اورجینال - 2 / 2 / 2,,0,کاپشن مردانه کلاهدار اورجینال ۲ ۲ ۲,nan
کاپشن مردانه اورکت جیپ JEEP سفارشی (AMERICAN) سنگشور شده و بسیار با کیفیت | کاپشن اسپورت مردانه | کاپشن مردانه پفکی | کاپشن اصل | کاپشن اورجینال | امریکایی | کانادایی | اروپایی | المانی | عربی | اماراتی | کاپشن پفی | کاپشن خارجی اصل | کاپشن مردانه زمستانی | کاپشن جیپ,,0,کاپشن مردانه اورکت جیپ JEEP سفارشی AMERICAN سنگشور کیفیت کاپشن اسپورت مردانه کاپشن مردانه پفکی کاپشن اصل کاپشن اورجینال امریکایی کانادایی اروپایی المانی عربی اماراتی کاپشن پفی کاپشن خارجی اصل کاپشن مردانه زمستانی کاپشن جیپ,nan
کاپشن اصل مردانه خارجی المنت دار (هیتر دار) گرمکن از طریق پاوربانک | کاپشن اسپورت مردانه | کاپشن مردانه پفکی | کاپشن اصل | کاپشن اورجینال | امریکایی | کانادایی | اروپایی | المانی | عربی | اماراتی | کاپشن پفی | کاپشن المنتی اصل | کاپشن المنتدار اورجینال | کاپشن مردانه زمستانی | هدیه روز مرد | هدیه تولد | هدیه روز پدر,,0,کاپشن اصل مردانه خارجی المنت هیتر گرمکن طریق پاوربانک کاپشن اسپورت مردانه کاپشن مردانه پفکی کاپشن اصل کاپشن اورجینال امریکایی کانادایی اروپایی المانی عربی اماراتی کاپشن پفی کاپشن المنتی اصل کاپشن المنتدار اورجینال کاپشن مردانه زمستانی هدیه روز مرد هدیه تولد هدیه روز پدر,nan
اورکت آمریکایی آلفا,,0,اورکت آمریکایی آلفا,nan
کاپشن چرم سفید زیپ کج مردانه مدل gfj655 ا Men's White Zipper Leather Jacket,Men's White Zipper Leather Jacket,0,کاپشن چرم سفید زیپ کج مردانه مدل gfj ۶۵۵ ا Mens White Zipper Leather Jacket,Mens White Zipper Leather Jacket
کاپشن چرم مشکی مردانه مولر,,0,کاپشن چرم مشکی مردانه مولر,nan
کاپشن مردانه A836,,0,کاپشن مردانه A ۸۳۶,nan
کاپشن مردانه ساده مشکی مدلAidin,,0,کاپشن مردانه ساده مشکی مدلAidin,nan
کاپشن مردانه Slazenger | TYCWW37DKN169237830907706,,0,کاپشن مردانه Slazenger TYCWW ۳۷ DKN ۱۶۹۲۳۷۸۳۰۹۰۷۷۰۶,nan
لباس بارانی و بادگیر,,0,لباس بارانی بادگیر,nan
کاپشن مردانه نایک اورجینال | TYC00664634072,,0,کاپشن مردانه نایک اورجینال TYC ۰۰۶۶۴۶۳۴۰۷۲,nan
کاپشن چرم طبیعی مردانه کد cs1101,,0,کاپشن چرم طبیعی مردانه کد cs ۱۱۰۱,nan
کاپشن مردانه چرم مدل DERIK ا ME,ME,0,کاپشن مردانه چرم مدل DERIK ا ME,ME
کاپشن برزنتی نوک مدادی ضخیم تمام خز شیک و جدید,,0,کاپشن برزنتی نوک مدادی ضخیم خز شیک,nan
اورکت مردانه,,0,اورکت مردانه,nan
کاپشن هیتردار کد C9618,,0,کاپشن هیتردار کد C ۹۶۱۸,nan
کاپشن مردانه برند اسکیچرز اصل S222069-001,,0,کاپشن مردانه برند اسکیچرز اصل S ۲۲۲۰۶۹ ۰۰۱,nan
کاپشن بادگیر مردانه آلشپرت کلاه دار ALA MUH2850-103 | سفید/طوسی,,0,کاپشن بادگیر مردانه آلشپرت کلاه ALA MUH ۲۸۵۰ ۱۰۳ سفید طوسی,nan
کاپشن مردانه برند جک اند جونز اصل 12238877-Orange,,0,کاپشن مردانه برند جک جونز اصل ۱۲۲۳۸۸۷۷ Orange,nan
کاپشن مردانه Bof Honey مدل 2950,,0,کاپشن مردانه Bof Honey مدل ۲۹۵۰,nan
بارانی ضد آب دولایه پولو سرمه ای کد 130446,,0,بارانی ضد آب دولایه پولو سرمهای کد ۱۳۰۴۴۶,nan
کاپشن گرم زمستانه مشکی مردانه کلاه دار و داخل خزکد 1594,,0,کاپشن گرم زمستانه مشکی مردانه کلاه داخل خزکد ۱۵۹۴,nan
کاپشن دوپوش مردانه اسنوهاک کد 218888A,,0,کاپشن دوپوش مردانه اسنوهاک کد ۲۱۸۸۸۸ A,nan
کاپشن خلبانی کلاهدار,,0,کاپشن خلبانی کلاهدار,nan
‏كاپشن مردانه پاييزه خلباني MIXBRAND‏ ‏,,0,کاپشن مردانه پاییزه خلبانی MIXBRAND,nan
کاپشن مردانه جک اند جونز اورجینال | 12241790,,0,کاپشن مردانه جک جونز اورجینال ۱۲۲۴۱۷۹۰,nan
۴۰۰۷۱ کاپشن مموری مردانه بادی Nike,,0,۴۰۰۷۱ کاپشن مموری مردانه بادی Nike,nan
کاپشن لی خزدار دودی 118021-6,,0,کاپشن لی خزدار دودی ۱۱۸۰۲۱ ۶,nan
کاپشن مردانه ماوی اورجینال | 110135,,0,کاپشن مردانه ماوی اورجینال ۱۱۰۱۳۵,nan
بارونی دو رو مشکی فسفری CAT مدل 1382,,0,بارونی مشکی فسفری CAT مدل ۱۳۸۲,nan
کاپشن مردانه هوگرو 10172,,0,کاپشن مردانه هوگرو ۱۰۱۷۲,nan
بارانی و بادگیر ورزشی مردانه برند میزانو اصل J2GEA50260,,0,بارانی بادگیر ورزشی مردانه برند میزانو اصل J ۲ GEA ۵۰۲۶۰,nan
کاپشن چرم تمام خز زیپ‌کج فوق العاده جذاب و جدید ۱۴۰۲ ا Fur Leather Jacket,Fur Leather Jacket,0,کاپشن چرم خز زیپکج فوقالعاده جذاب ۱۴۰۲ ا Fur Leather Jacket,Fur Leather Jacket
کاپشن چرم مردانه سرمه‌ای کد 17174 ا men's leather jacket code 17174,men's leather jacket code 17174,0,کاپشن چرم مردانه سرمهای کد ۱۷۱۷۴ ا mens leather jacket code ۱۷۱۷۴,mens leather jacket code ۱۷۱۷۴
کاپشن مردانه برند جک اند جونز اصل 12238561,,0,کاپشن مردانه برند جک جونز اصل ۱۲۲۳۸۵۶۱,nan
کاپشن مردانه برند لافت اصل LF2027666_Q1.V1,,0,کاپشن مردانه برند لافت اصل LF ۲۰۲۷۶۶۶ Q ۱ V ۱,nan
کاپشن مردانه مدل DIOP,,0,کاپشن مردانه مدل DIOP,nan
کاپشن چرم بوفالو کد 5992,,0,کاپشن چرم بوفالو کد ۵۹۹۲,nan
کاپشن چرم مردانه مدل SERGIO,,0,کاپشن چرم مردانه مدل SERGIO,nan
کاپشن مردانه برند ماوی اصل 110197,,0,کاپشن مردانه برند ماوی اصل ۱۱۰۱۹۷,nan
کاپشن پر اسپورت کد 5591,,0,کاپشن اسپورت کد ۵۵۹۱,nan
کاپشن مردانه برند ماوی اصل 110267,,0,کاپشن مردانه برند ماوی اصل ۱۱۰۲۶۷,nan
کاپشن مردانه ال سی وایکیکی مدل W2BK24Z8,,0,کاپشن مردانه ال وایکیکی مدل W ۲ BK ۲۴ Z ۸,nan
کاپشن مردانه نایک اورجینال | DM1794-325,,0,کاپشن مردانه نایک اورجینال DM ۱۷۹۴ ۳۲۵,nan
کاپشن مردانه بهاره و پاییزه آرپو مدل سهند رنگ مشکی,,0,کاپشن مردانه بهاره پاییزه آرپو مدل سهند رنگ مشکی,nan
اورکت الفا آمریکایی | اورکت امریکایی | اورکت اصل | اورکت خارجی اصل | پوشاک خارجی | آمریکایی | اروپایی | عربی | اماراتی | دبی | محصولات پوشاک اصل | اورکت کاپشن آمریکایی,,0,اورکت الفا آمریکایی اورکت امریکایی اورکت اصل اورکت خارجی اصل پوشاک خارجی آمریکایی اروپایی عربی اماراتی دبی محصولات پوشاک اصل اورکت کاپشن آمریکایی,nan
کاپشن پازلی سفید,,0,کاپشن پازلی سفید,nan
کاپشن چرم قرمز زیپ کج اسپرت,,0,کاپشن چرم قرمز زیپ کج اسپرت,nan
بادگیر مردانه HAKAN مدل 2724,,0,بادگیر مردانه HAKAN مدل ۲۷۲۴,nan
پافر مشکی مردانه برشکا - L,,0,پافر مشکی مردانه برشکا L,nan
پالتو مردانه مدل ماهوت یقه انگلیسی کد TH رنگ شتری,,0,پالتو مردانه مدل ماهوت یقه انگلیسی کد TH رنگ شتری,nan
کاپشن مردانه برند نایک اصل DD6857-010,,0,کاپشن مردانه برند نایک اصل DD ۶۸۵۷ ۰۱۰,nan
کاپشن ضد آب شیائومی Xiaomi (اورجینال اصلی ارسال فوری),,0,کاپشن ضد آب شیائومی Xiaomi اورجینال اصلی ارسال فوری,nan
کاپشن فرم آبی فسفری دو آستر,,0,کاپشن فرم آبی فسفری آستر,nan
کاپشن مردانه برند جک اند جونز اصل 12238720,,0,کاپشن مردانه برند جک جونز اصل ۱۲۲۳۸۷۲۰,nan
کاپشن بهاره مردانه ال سی وایکیکی مدل S10652Z8,,0,کاپشن بهاره مردانه ال وایکیکی مدل S ۱۰۶۵۲ Z ۸,nan
کاپشن کتان مردانه چریکی Araz 40650 - L,,0,کاپشن کتان مردانه چریکی Araz ۴۰۶۵۰ L,nan
کاپشن مموری مردانه بادی Kiyan 40081,,0,کاپشن مموری مردانه بادی Kiyan ۴۰۰۸۱,nan
کاپشن مردانه Slazenger | TYCS0MLNUN169237816877008,,0,کاپشن مردانه Slazenger TYCS ۰ MLNUN ۱۶۹۲۳۷۸۱۶۸۷۷۰۰۸,nan
کاپشن پر لایت مردانه اسنوهاک کد SN-C2123,,0,کاپشن لایت مردانه اسنوهاک کد SNC ۲۱۲۳,nan
کاپشن پاول اند شارک آستین بلند هندسی مردانه Paul&Shark | 12312004A,,0,کاپشن پاول شارک آستین بلند هندسی مردانه PaulShark ۱۲۳۱۲۰۰۴ A,nan
کاپشن مردانه جک اند جونز اورجینال | 12238849,,0,کاپشن مردانه جک جونز اورجینال ۱۲۲۳۸۸۴۹,nan
کاپشن موتور سواری مردانه Harley Davidson TXCEA328C215248,,0,کاپشن موتور سواری مردانه Harley Davidson TXCEA ۳۲۸ C ۲۱۵۲۴۸,nan
کاپشن مردانه برند جک اند جونز اصل 12211978,,0,کاپشن مردانه برند جک جونز اصل ۱۲۲۱۱۹۷۸,nan
کاپشن پوست ماری,,0,کاپشن پوستماری,nan
کاپشن مردانه دکاتلون اورجینال | 8560941,,0,کاپشن مردانه دکاتلون اورجینال ۸۵۶۰۹۴۱,nan
پالتو فوتر مشکی کد 129374,,0,پالتو فوتر مشکی کد ۱۲۹۳۷۴,nan
بارانی مردانه زاگرس Zagros کد 14820014,,0,بارانی مردانه زاگرس Zagros کد ۱۴۸۲۰۰۱۴,nan
کاپشن مردانه آدیداس اورجینال | 5003082159,,0,کاپشن مردانه آدیداس اورجینال ۵۰۰۳۰۸۲۱۵۹,nan
کاپشن مردانه لی کوپر اورجینال | 231 LCM 232010,,0,کاپشن مردانه لی کوپر اورجینال ۲۳۱ LCM ۲۳۲۰۱۰,nan
کاپشن لی کلاهدار رنگ کرم - اورجینال دیلم ا Cream Colored Lily Jacket,Cream Colored Lily Jacket,0,کاپشن لی کلاهدار رنگ کرم اورجینال دیلم ا Cream Colored Lily Jacket,Cream Colored Lily Jacket
کاپشن مردانه بادی دورو 41133-Zima - طوسی،شیری / 2XL,,0,کاپشن مردانه بادی دورو ۴۱۱۳۳ Zima طوسی ، شیری ۲ XL,nan
بارونی دو رو سورمه ای لیمویی CAT مدل 1381,,0,بارونی سورمهای لیمویی CAT مدل ۱۳۸۱,nan
کاپشن مردانه لافت اورجینال | 2030168,,0,کاپشن مردانه لافت اورجینال ۲۰۳۰۱۶۸,nan
